11/09/18|08:54:11 PM|ArcticNet|0|0|Leah Braithwaite, Executive Director of @ArcticNet presented #ArcticNet as a case study at the #CSPC2018 yesterday for a Panel entitled Bridging Science and Indigenous Knowledge Systems: Best Practices. https://t.co/juchx2bDZQ
11/09/18|08:53:08 PM|vote_no_body|2|0|The only time I am happy to not get a cookie at a conference is when I ask how I can be a better ally for #EDI.  I need to educate myself.  And then I need to push for others to get educated as well. But asking the question does not make me great.  It makes me normal #CSPC2018
11/09/18|08:49:55 PM|MehrdadHariri|8|1|@KirstyDuncanMP @sciencepolicy Thank you very much Minister Duncan for your fabulous speech and one on one conversation session. It was an honour to have you with us at #CSPC2018 . I hope you enjoyed the evening, it was a memorable one for me. Thanks again.
11/09/18|08:42:18 PM|lswatuk|5|0|What can Canadians rally around? asks Francis Scarpaleggia. His answer: Global #WaterSecurity at centre of Cdn foreign policy. Lead with know-how and values not bombs and bullets. #CSPC2018
11/09/18|08:40:46 PM|FarrahChan|1|0|Various graphic interpretations of science x policy from the Science Policy 101 workshop #CSPC2018 @sciencepolicy https://t.co/YgJKZJtTWl
11/09/18|08:39:18 PM|vote_no_body|10|3|#EDI symposium at #CSPC2018 emphasizing that we need to collect the data.  And there should be no excuse at universities saying "We don't know how to do that" because THEY ALL HAVE SOCIAL SCIENCES DEPARTMENTS.Interdisciplinary research will literally save lives.
11/09/18|08:38:04 PM|ISSP_uOttawa|1|3|Thank you for participating in the panel Supporting Canadas Energy Transition@MonicaGattinger @uOttawa_Energy @ISSP_uOttawa @ISSP_uOttawa @queensu @queensuResearch @NRC_CNRC @NRCan @CNRLCareers @TheOCI #CSPC2018 #isspscience https://t.co/Vv1aKszVsK
11/09/18|08:37:03 PM|this_is_farah|3|1|A good point from Kori: don't forget to invest in others! #CSPC2018
11/09/18|08:36:59 PM|ISSP_uOttawa|0|1|Merci beaucoup pour participer au panel Supporting Canadas Energy Transition@MonicaGattinger @uOttawa_Energy @ISSP_uOttawa @ISSP_uOttawa @queensu @queensuResearch @CNRC_NRC @RNCan @CNRLCareers @TheOCI #CSPC2018 #isspscience https://t.co/eIJO0ps8qM
11/09/18|08:25:46 PM|lswatuk|1|0|Nancy Goucher @water_institute pressing for a paradigm shift in our thinking about water #CSPC2018  https://t.co/cYimkZQY2E
11/09/18|08:19:25 PM|m_m_campbell|26|4|In a week full of amazing stuff, one of the most enjoyable was moderating @UofG/@ArrellFoodInst-sponsored expert panel at #CSPC2018 revealing how technological &amp; policy innovations impact the food on our plates. #agrifood #cdnag ft. @debstark1 @ONGenomicsCEO @MariaGCorradini https://t.co/h1prSNpjFy
11/09/18|08:18:54 PM|lswatuk|3|1|Brainstorming a water vision for Canada part two now underway in Richelieu room at Delta Ottawa. Please join us #CSPC2018 https://t.co/KCqOhT2Gtp
11/09/18|08:14:01 PM|csstach|7|0|Inspiring to hear about @ Kori St. Cyr career path in #sciencepolicy and his role @Scienceadvice and @CIHR_IRSC. Proud to have worked with you Kori! #CSPC2018 https://t.co/lSJsRCOscb
11/09/18|08:13:28 PM|DontLetGoCanada|4|1|True fact! From microwaves to life-saving surgical equipment, to memory foam mattresses and disaster relief, and more! #DontLetGoCanada #CSPC2018 #cdnspace #cdnpoli https://t.co/Yu30WlK5uS
11/09/18|08:12:45 PM|this_is_farah|2|0|Following the case study breakout, we now have a panel discussing their journeys into #scipol, featuring @kimberlygirling, @JeffKinder10, Silke Nebel and Kori St. Cyer. #CSPC2018 https://t.co/hjZRJcQzOy
11/09/18|08:09:04 PM|IngenuityArts|4|0|My panel notes from the "Science: Fact or Fiction" session. Many important themes about history, public trust, disinformation, misinformation, tactics, erosion of journalism, mistakes made by science and online communication. Valuable deliberations well beyond science. #cspc2018 https://t.co/wlc9Wl88mn
11/09/18|08:07:02 PM|LetsFishSmarter|4|1|The panels title was about supporting Canadas energy transition. It ended up being mostly about arguing for innovation within the oil industry and promoting communication and messaging about it. I think Ive tweeted enough about it and will sign off #CSPC2018
11/09/18|08:06:23 PM|JessKolopenuk|59|15|Thank you #CSPC2018 for honouring me last night with the Youth Science Policy Award of Excellence. I was blown away by your rising in support of Indigenous governance. Let's continue to stand up for #MMIWG #MMIWG2S! @KirstyDuncanMP @indigenous_sts @uvicpoli @UAlberta @MMIWG https://t.co/SWGTSimV3Q
11/09/18|07:58:10 PM|EdenHennessey|20|10|"We cannot have cultural change without accountability; it's on the institutions &amp; those with power &amp; privilege." - @ImogenRCoePhD #tenureforgood @sciencepolicy #CSPC2018 @LaurierWinS @ArtMBlake @DeannaBurgart @DrStevenMurphy @danika_goosney Riveting panel!!! https://t.co/J1Ur3SA8mc
11/09/18|07:57:21 PM|ECCCSciTech|1|1|Thanks @SARobinson2013 for sharing your thoughts on scientific collaboration and innovation. #CSPC2018 https://t.co/6drSKyILPN
11/09/18|07:57:03 PM|ECCCSciTech|1|0|Merci @SARobinson2013 pour avoir partag ta perspective sur la collaboration et linnovation scientifique. #CSPC2018 https://t.co/EXPL97JZcO
11/09/18|07:53:11 PM|vote_no_body|3|1|Someone I know and respect just told me the story of her graduate studies and how her supervisor was never held accountable despite reporting it.  It's like many stories I have heard.  #EDIinSTEM has a real bullying problem, and faculty unions help to sustain in #CSPC2018
11/09/18|07:46:48 PM|Zafar_Adeel_|14|3|Symposium on Canadas Water Vision: Larry Swatuk @lswatuk : Canada funded the formulation of many developing countries water vision.... Canada should now do the same for itself.#CSPC2018 https://t.co/qv6BR9IthG
11/09/18|07:46:28 PM|vasalukich|3|0|Thanks to the panel for the next steps and followup strategies. I'm so happy I chose to attend this symposium #CSPC2018 https://t.co/DKkBNEPJwQ
11/09/18|07:40:17 PM|Zafar_Adeel_|1|0|@lswatuk Thanks for noting the excellent gender balance of the symposium; the organizers @SFU_Water and @RyUrbanWater strived hard to achieve it.#CSPC2018
11/09/18|07:35:49 PM|ISSP_uOttawa|2|3|"Instead of saying clean energy, why not say low-emissions energy?" @MonicaGattinger @ISSP_uOttawa @uOttawa_Energy #isspscience #CSPC2018 https://t.co/vfhzpKi7xt
11/09/18|07:35:21 PM|EdenHennessey|13|3|"Not even 1% of Alberta's 70,000 engineers identify as Indigenous."  @DeannaBurgart @GAIAIndigeneers@WLUIndigenous @sciencepolicy #CSPC2018 #equityinstem https://t.co/suA7THd6Ld
11/09/18|07:34:18 PM|ISSP_uOttawa|1|1|"Au lieu de dire nergie propre, pourquoi pas dire nergie avec des basses missions?" @MonicaGattinger @ISSP_uOttawa @uOttawa_Energy #isspscience #CSPC2018 https://t.co/njkwn93vEN
11/09/18|07:32:17 PM|ksedivyhaley|2|0|#CSPC2018 Science Policy 101: example of science policy in managing phosphate, a major fertilizer that causes algae blooms. We're about to break into stakeholders (government, agriculture, municipalities, scientists) to discuss. I'm government!
11/09/18|07:31:41 PM|sciencepolicy|10|2|Thank you @UofT @researchuoft  for sponsoring us and organizing this critical symposium for all graudate students and postdocs #CSPC2018 #UofT #mitacs @alejandroadem https://t.co/zdj5f8OMHL
11/09/18|07:29:48 PM|SamanthaZY|3|0|Relevant to Canada 150 Research Chair discussions at #CSPC2018 https://t.co/Bwo1AJvEqU
11/09/18|07:26:05 PM|vote_no_body|2|1|One common theme that I keep hearing in the #EDI symposium at #CSPC2018 is that we have a "culture of silence" in Canada.  Not talking about these problems is so damned cowardly.  So if you want to learn how to talk about these issues, one place might be CaISES
11/09/18|07:25:08 PM|this_is_farah|0|0|Ontario, Michigan and Ohio committed to reduced the amount of phosphate in Lake Erie by 40%...but how?A tax? Address the knowledge gap (i.e. Where is the phosphate coming from?)? Perhaps a municipal phosphate recycling approach? #CSPC2018
11/09/18|07:23:42 PM|Zafar_Adeel_|14|7|Symposium on Canadas Water Vision: Merrell-Anne Phare @pharethoughts: Canada Water Act might need to be seriously re-thought to directly engage First Nations.#CSPC2018 https://t.co/ycpnZdiHuL
11/09/18|07:23:20 PM|this_is_farah|1|0|After a quick break, Silke Nebel is now walking us through a #scipol case study: eutrophication in Lake Erie (which is responsible for drinking water for a large number of people). #CSPC2018
11/09/18|07:21:03 PM|TedRogersMBA|3|0|Great to see #TedRogersMBA student @GKHodgson at the Canadian Science Policy Conference next to our Minister of Science @KirstyDuncanMP! #CSPC2018 https://t.co/zNQnNi1JZe
11/09/18|07:19:13 PM|MehrdadHariri|2|0|@ChiefSciCan @sciencepolicy Many thanks Dr Nemer for you exceptional and invaluable engagement with #CSPC2018 . Pleasure and honour was mine. Your session was one of the best  highlights of the conference.
11/09/18|07:18:20 PM|DeNovo_Fatima|22|4|"Indigenous inclusion is not just about creating safe space for indigenous peoples but also a space where others are able to see issues through Indigenous lens" @DeannaBurgart #CSPC2018
11/09/18|07:13:49 PM|researchuoft|2|0|#CSPC2018 Panel explores different perspectives on funding from graduate student and postdocs, researchers, granting agencies and universities. https://t.co/5guQs2k5V1
11/09/18|07:10:28 PM|ksedivyhaley|2|0|#CSPC2018 Science Policy 101: comment from participant points out that outside interests eg lobbyists would interact with this diagram. https://t.co/WEmKiBvelB
11/09/18|07:09:06 PM|Zafar_Adeel_|2|1|Symposium on Canadas Water Vision: Geof Hall @QueensUniv: A lot more needs to be done to bring rural perspectives on board a national dialogue. Climate change impacts on water resources are considerable in rural, agricultural communities.#CSPC2018 https://t.co/upcFDFu7Vk
11/09/18|07:08:56 PM|vote_no_body|2|1|The ##EDI symposium at #CSPC2018 is quite heartbreaking - because no matter how often I was told "you don't belong" I was at least able to be myself, out loud, without fear.
11/09/18|07:08:47 PM|ISSP_uOttawa|3|3|What an impressive panel! @MonicaGattinger @uOttawa_Energy @ISSP_uOttawa @ISSP_uOttawa @queensu @queensuResearch @CNRC_NRC @NRCan @CNRLCareers @TheOCI #CSPC2018 #isspscience https://t.co/dYqKCrRaI0
11/09/18|07:07:57 PM|ISSP_uOttawa|1|2|Un panel impressionnant! @MonicaGattinger @uOttawa_Energy @ISSP_uOttawa @ISSP_uOttawa @queensu @queensuResearch @CNRC_NRC @RNCan @CNRLCareers @TheOCI #CSPC2018 #isspscience https://t.co/a7PXcm3Ks9
11/09/18|07:05:27 PM|ksedivyhaley|0|0|#CSPC2018 Science Policy 101: more slide diagrams! https://t.co/3PQg947nAi
11/09/18|07:04:15 PM|drcrater|19|7|Another of Sagans quotes is just as applicable today: We live in a society exquisitely dependent on science and technology, in which hardly anyone knows anything about science &amp; technology - which is why universities need to put more emphasis on #scicomm #CdnScience #CSPC2018
11/09/18|07:03:20 PM|this_is_farah|1|0|Despite our focus on evidence-based decision making, there can be many forms of evidence abuse. This includes evidence-shopping, imaginary evidence, 'fixing' the evidence, mishandling and so on #CSPC2018
11/09/18|07:03:08 PM|ksedivyhaley|1|0|#CSPC2018 Science Policy 101: Issue-based perspective: issue goes into prism, is affected by different considerations, and impacts result. https://t.co/3xB9qZ0mdQ
11/09/18|07:02:19 PM|Zafar_Adeel_|11|2|Symposium on Canadas Water Vision: @LizHendriksH2O Our investments to protect water-related ecosystems should be prioritized according to the level of threats and risks.#CSPC2018 https://t.co/1aWTIzXFpU
11/09/18|07:02:06 PM|DeNovo_Fatima|3|0|I thought this would be a very befitting retweet since right at this moment I am in a symposium on #inclusion #diversity and #equity #CSPC2018 https://t.co/zMnByhPJKr
11/09/18|07:00:48 PM|lswatuk|1|2|The #water crisis is real #Canada says Liz Hendricks. Revising the Canada Water Act is the place to put our efforts says Merrell-Ann Phare. #CSPC2018
11/09/18|07:00:32 PM|GKHodgson|5|2|.@MonicaGattinger @ISSP_uOttawa at #CSPC2018: How can we establish a productive dialogue about  energy transition strategy &amp; policy in such polarized "environment"? @queensu @sciencepolicy @NRCan
11/09/18|07:00:07 PM|drcrater|8|2|The coincidence of having our #CSPC2018 #space panel on the anniversary of Carl Sagans birth is not lost on me: I leave you with his words: Imagination will often carry us to worlds that never were. But without it we go nowhere #CdnScience @sciencepolicy https://t.co/zMGEDgCdPs
11/09/18|06:59:45 PM|this_is_farah|0|0|There's also an issue-based perspective to consider, where the issue enters the 'prism', interacts with factors (e.g. ideas, institutions, individuals, interests) to result in impacts.In this model, it's not clear where science fits in - because it has to compete #CSPC2018
11/09/18|06:57:49 PM|DeNovo_Fatima|5|0|#CSPC2018 symposium on inclusion, diversity and equity "If I want to make meaningful change, I have to think of creative ways to make the board realize that all boats rise when there is more diversity" @DrStevenMurphy
11/09/18|06:57:46 PM|LetsFishSmarter|1|0|Panel Q&amp;A about to begin. Here they all are. #CSPC2018 https://t.co/xmMR0jg4J3
11/09/18|06:57:14 PM|Zafar_Adeel_|1|0|Symposium on Canadas Water Vision: Irving Leblanc @AFN_Updates: First Nations consider water to be a living entity that needs to be protected and conserved.#CSPC2018 https://t.co/60UzJGiLEP
11/09/18|06:56:56 PM|LetsFishSmarter|3|1|I think it would have been valuable for this #CSPC2018 panel to start with some basics, like the IPCC milestones to stay below 1.5 C. I feel like this has to serve as foundation for productive discussion. Its way more urgent than most ppl appreciate, and time is enemy. https://t.co/4scD1vYkt2
11/09/18|06:55:38 PM|ksedivyhaley|0|0|#CSPC2018 Science Policy 101: science is one of a range of issues that inform policy, along with political, social, and economic issues. These issues are seen through different lenses, by multiple decision makers https://t.co/sFrT7mrCBB
11/09/18|06:54:41 PM|uOttawa_Energy|5|3|Dr. @MonicaGattinger, Director @ISSP_uOttawa @uOttawa, is talking about the Positive Energy initiative @uOttawa_Energy at the @queensu @queensuresearch@sciencepolicy panelFor more information, please visit our website.https://t.co/W3YmXtMJfs#isspscience #CSPC2018 https://t.co/dZzvUJXOvp
11/09/18|06:53:13 PM|Kimbirdly_PhD|7|1|Science Policy 101 - my final stop on this #CSPC2018 journey. As a scientist working as a public servant, I'm grateful to be learning here from @JeffKinder10, Dr Silke Nebel of @BirdStudiesCan, @kimberlygirling, and Kori St-Cyr. https://t.co/Xy9hw5Ed19
11/09/18|06:52:53 PM|this_is_farah|1|0|We're now chatting about the integration of science and policy from a decision-makers perspective.It's not just science informing a decision - it has to complement (or sometimes compete) with things such as political, economic, legal, social and diplomatic factors. #CSPC2018
11/09/18|06:51:45 PM|lswatuk|7|2|Gender balance on our panel is 3:3. Gender balance of our audience is 7 male 32 female. Is #WaterSecurity a gendered issue? #CSPC2018
11/09/18|06:51:34 PM|uOttawa_Energy|3|3|Dr. @MonicaGattinger, Directrice @ISSP_uOttawa @uOttawa parle de l'initiative @uOttawa_Energy au panel @queensu @queensuresearch @sciencepolicy.Pour plus d'informations, visitez notre site web.https://t.co/342DBno4tt#CSPC2018 #isspscience https://t.co/PBSPp3koJO
11/09/18|06:49:49 PM|Zafar_Adeel_|4|2|Symposium on Canadas National Water Vision: @pharethoughts The Canada Water Act is the place where a national water vision should sit.#CSPC2018 https://t.co/v86iYpjXUc
11/09/18|06:49:44 PM|ksedivyhaley|0|0|#CSPC2018 Science Policy 101: scientists are accountable horizontally (to peers) while policy people are accountable vertically (to minister and ultimately to the public).
11/09/18|06:49:06 PM|karenbronsard|3|0|What a great conference! I was so impressed by the quality of presentations @sciencepolicy.  And, my presentation went very well. Thanks to everyone who came by to listen, asked questions and livened the debate. A l'anne prochaine #CSPC2018
11/09/18|06:48:51 PM|LetsFishSmarter|3|0|#ClimateChange is a policy gap. So are reconciliation and cumulative effects. #CSPC2018(Me: so... what ISNT a gap then??) https://t.co/yqSpnWcgyj
11/09/18|06:46:59 PM|allouttalemons|8|0|"Anybody can be an a champion. Allyship is not a philosophy - it is actionable!" - @ImogenRCoePhD #CSPC2018 #EDIinSTEM
11/09/18|06:46:56 PM|LetsFishSmarter|3|2|.@MonicaGattinger Public values have changed over time on energy. Institutions like the NEB were conceived in a different time #CSPC2018 https://t.co/cSITAnrGud
11/09/18|06:45:44 PM|ksedivyhaley|1|0|#CSPC2018 Science Policy 101: both sides (science &amp; policy) need to be responsible for building bridges, relationships are key - because policy operates on a short time frame, knowing which experts to contact is important.
11/09/18|06:45:42 PM|WaterDecade|19|7|Symposium on Canadas National Water Vision: @lswatuk Can Canada learn from South African countries in developing a common water vision that applies across the board to provinces and territories?#CSPC2018 https://t.co/eHjfb07a8r
11/09/18|06:45:08 PM|lswatuk|5|2|Motivation for better water policy? Think of the world a 10 year today will live in when 40 years old - Merrill-Anne Phare #CSPC2018
11/09/18|06:42:43 PM|LetsFishSmarter|3|1|.@MonicaGattinger: Positive Energy  seeks to strengthen public confidence on energy decisions in Canada. Wrote a report called Durable Balance #CSPC2018
11/09/18|06:42:30 PM|this_is_farah|1|0|Key messages:The onus of responsibility for integrating science and policy is on both sidesIntegration requires early and ongoing interactionsRelationships are key#CSPC2018
11/09/18|06:41:31 PM|SamanthaZY|7|0|By the way, the Access to Ontarians with Disability Act (AODA) is LEGISLATED. Comply or be fined. https://t.co/4MTpAFFN09 #cspc2018 https://t.co/CWbwsKyLlc
11/09/18|06:41:25 PM|ksedivyhaley|0|0|#CSPC2018 Science Policy 101: Policy for science = support and manage scientific enterprise vs Science for Policy = use of insights and methods from science to inform policy.
11/09/18|06:40:14 PM|this_is_farah|0|0|So what is policy? It's a roadmap to guide outcomes.There are two #scipol strands: policy for science (management and support of  scientific expertise), and science for policy (use of insight and methods from science to inform other areas of public policy). #CSPC2018 https://t.co/1dkiwJV0N3
11/09/18|06:40:09 PM|FarrahChan|0|0|Do you want to learn more about science policy? Come to Science Policy 101 at #CSPC2018 @sciencepolicy by @JeffKinder10 and Silke Nebel #scipol
11/09/18|06:40:07 PM|kiralussier|0|0|Hostility, toxicity and backlash when the myth of meritocracy is challenged - one major barrier to real change . @ImogenRCoePhD #CSPC2018
11/09/18|06:39:05 PM|SandySpiro|0|0|Having an objective person providing recommendations about science policy is important for a democracy. It helps provide a level of trust - @ChiefSciCan in conversation with @mehrdadhariri @sciencepolicy #CSPC2018 https://t.co/mzYMNAk7z7 via @RocheCanada https://t.co/OlSPGD8JRm
11/09/18|06:37:27 PM|this_is_farah|0|0|There are a number of other reasons to care too including fiscal (e.g.  spends $31 billion on R&amp;D) and public policy rationale (e.g. Health, defense, diplomacy, energy and so on) #CSPC2018
11/09/18|06:36:22 PM|ksedivyhaley|0|0|Introductions and diagramming the intersection of science and policy at #CSPC2018 symposium "Science Policy 101. https://t.co/2u8DABROwl
11/09/18|06:36:08 PM|ISSP_uOttawa|8|4|Dr. @MonicaGattinger @ISSP_uOttawa @uOttawa_Energy @uOttawa has just started her keynote speech at the @queensu @queensuresearch@sciencepolicy panel Supporting Canadas Energy Transition, Bridging the Gap between Fundamental Research, Industry, and Policy#isspscience #CSPC2018 https://t.co/dX1nFaZbet
11/09/18|06:35:59 PM|cath_paquette|3|0|First panel discussing the state of play of water resources in Canada. What is the current condition of water and water policy? #CSPC2018 https://t.co/AX1PkUAzzv
11/09/18|06:34:58 PM|vote_no_body|0|0|When I hear something like we can't have closed captioning at #CSPC2018, I feel shame.  We need to work harder at equity, diversity, and inclusion for #CSPC2019.
11/09/18|06:34:20 PM|this_is_farah|0|0|Why should we care?Economic rationale! (ladder of success - from science, technology, to innovation, productivity, competitiveness to an improved standard of living and quality of life) #CSPC2018
11/09/18|06:34:06 PM|ISSP_uOttawa|7|2|Dr. @MonicaGattinger, Directrice @ISSP_uOttawa @uOttawa_Energy vient de commencer sa prsentation au panel @queensu @queensuresearch @sciencepolicy, Supporting Canadas Energy Transition  Bridging the Gap between Fundamental Research, Industry, and Policy#CSPC2018 #isspscience https://t.co/Y7LVmwrjW4
11/09/18|06:32:00 PM|this_is_farah|2|1|We kicked off with an exercise on visualizing how we think science informs policy (and vice versa).This is a work of art folks - input from @TOSciPolicyNet and my artistic skills (?)  #CSPC2018 https://t.co/kOwcwTzMJ3
11/09/18|06:31:57 PM|researchuoft|0|0|Dr. P. Kay Lund is giving a great overview of @NIH training and career development programs at #CSPC2018 @sciencepolicy https://t.co/IyP2XVT6XI
11/09/18|06:31:57 PM|SamanthaZY|6|3|Wanna learn more about accessibility in STEM? Or not? In either case, please check out Dr Mahadeo Sukhais book: https://t.co/d8Aq3LlWdF #cspc2018
11/09/18|06:31:21 PM|DrHaverfield|22|6|If you get a good result. do everything you can to prove it wrong, if it pans out, youre onto something. Great advice on how to do good science by Dr. P. Kay Lund from @NIH! @sciencepolicy #CSPC2018 https://t.co/BhDwuAtGzy
11/09/18|06:31:18 PM|DeNovo_Fatima|7|2|#CSPC2018 Symposium on equity, diversity and inclusion: "women are not a homogenous group, think about that when you say #WomenInSTEM because we are a very diverse group that experience diverse range of discriminations" @ImogenRCoePhD #diversity #inclusion #Equity
